是否遇到过网络问题,居民小区,办公室,高校,商业街,地铁,农村,高铁,其他，请注明,手机没有信号,有信号无法拨通,通话过程中突然中断,通话中有杂音、听不清、断断续续,串线,通话过程中一方听不见,其他，请注明.1,脱网次数,mos质差次数,未接通掉话次数,是否关怀用户,套外流量（MB）,是否4G网络客户（本地剔除物联网）,套外流量费（元）,外省语音占比,语音通话-时长（分钟）,省际漫游-时长（分钟）,当月ARPU,当月MOU,前3月ARPU,前3月MOU,外省流量占比,GPRS总流量（KB）,GPRS-国内漫游-流量（KB）,是否5G网络客户
1,1,2,-1,4,5,-1,7,98,1,2,-1,4,-1,6,-1,9,8,0,0,0.0,1,0.0,0.0,155,0,12.88,155,10.0,23,0.0,13171664,0,1
1,1,2,-1,-1,-1,-1,-1,-1,-1,2,3,-1,-1,6,-1,44,17,0,0,0.0,1,0.0,0.0,619,0,49.0,619,49.9,782,0.0,15420286,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,28,1,0,0.0,1,0.0,0.0,364,0,62.2,364,63.4,535,0.0,134763,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,14,2,0,2.1,1,0.87,0.0,431,0,41.08,431,20.83,217,0.0,148109,0,0
1,1,2,-1,-1,5,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,13,13,0,0,0.0,1,0.0,0.0,406,0,42.0,406,42.15,340,0.0,21665527,0,0
1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,3,4,-1,-1,-1,17,7,19,0,0.0,1,0.0,0.0,169,0,93.0,169,93.0,198,0.0,21218112,0,0
1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,4,6,0,0,0.0,1,0.0,0.0,301,0,65.0,301,65.0,111,0.0,4264844,0,0
1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,6,53,3,0,9962.62,1,132.0,0.0,866,0,373.0,866,231.0,763,0.0,108848903,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,7,1,0,0.0,1,0.0,0.0,383,0,100.0,383,100.0,439,0.0014000000000000002,49173421,70143,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,13,0,0,0.0,1,0.0,0.0,149,0,59.1,149,59.0,72,0.0,61846888,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,144,7,1,0,73.48,1,1.23,0.0,186,0,81.93,186,71.2,135,0.0,18787519,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,0,0,0.0,1,0.0,0.0,310,0,33.3,310,33.0,327,0.0,14436623,0,0
1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,6,-1,3,2,3,0,0.0,1,0.0,0.0,327,0,95.0,327,95.0,276,0.0,37016310,718,1
1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,3,-1,-1,-1,-1,2,4,8,0,0.0,1,0.0,0.0942,329,31,128.0,329,128.0,326,0.0668,21221886,1417083,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,11,1,0,0.0,1,0.0,0.0,537,0,135.0,537,135.0,470,0.0,45984231,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,1,0,0.0,1,0.0,0.0,194,0,49.2,194,48.29,274,0.0,3754625,0,0
1,-1,-1,-1,-1,5,-1,-1,-1,1,-1,3,-1,-1,-1,-1,11,22,1,0,0.0,1,0.0,0.0,330,0,118.0,330,110.0,306,0.0,12951359,0,1
1,-1,-1,-1,-1,-1,6,-1,-1,1,-1,-1,-1,-1,-1,-1,6,38,2,0,0.0,1,0.0,0.0,556,0,161.91,556,191.17,909,0.0,9950707,0,1
1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,1,7,0,0,0.0,1,0.0,0.0,460,0,60.0,460,55.0,192,0.0,10818709,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,0,0,0,0.0,1,0.0,0.0,141,0,130.0,141,130.0,95,0.0,11087847,0,1
1,1,-1,-1,-1,5,-1,-1,-1,-1,-1,3,4,-1,-1,-1,3,13,0,0,0.0,1,0.0,0.0,203,0,18.0,203,29.0,346,0.0,5231155,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,34,4,0,0.0,1,0.0,0.0,764,0,120.0,764,120.0,1112,0.0,291499,0,0
1,-1,2,-1,-1,5,-1,7,-1,-1,-1,-1,4,-1,6,-1,0,0,0,0,0.0,1,0.0,0.0,846,0,58.0,846,58.0,133,0.0,37829243,0,1
1,1,2,-1,4,-1,-1,-1,-1,1,-1,-1,4,-1,-1,-1,14,16,0,0,0.0,1,0.0,0.0052,192,1,129.1,192,108.0,130,0.0007000000000000001,22941038,16766,0
1,-1,-1,-1,-1,-1,-1,7,-1,1,-1,3,4,-1,6,-1,9,6,2,0,0.0,1,0.0,0.0,338,0,98.0,338,113.0,470,0.0,115775266,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,61,7,14,0,0.0,1,0.0,0.0,222,0,70.0,222,63.0,240,0.0,13542419,0,1
1,1,2,-1,-1,5,6,7,-1,1,-1,3,-1,-1,6,-1,6,5,1,0,0.0,1,0.0,0.0,242,0,9.0,242,8.0,218,0.0,4613350,0,1
1,1,2,-1,-1,-1,-1,-1,98,-1,-1,3,4,-1,-1,-1,14,10,1,0,0.0,1,0.0,0.0,181,0,18.0,181,18.0,269,0.0,3862193,0,0
1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,-1,-1,2,58,1,0,0.0,1,0.0,0.0,1739,0,178.0,1739,178.0,1024,0.0,75820183,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,12,0,0,0.0,1,0.0,0.0,225,0,51.0,225,51.0,147,0.0,30836533,0,0
1,-1,-1,-1,-1,-1,-1,-1,98,1,-1,-1,4,-1,6,-1,26,12,3,0,0.0,1,0.0,0.0,360,0,123.0,360,121.96,294,0.0,13660786,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,1,1,1,0.0,1,0.0,0.0,251,0,41.73,251,39.0,171,0.0,64561376,0,1
1,1,-1,-1,-1,5,6,-1,-1,-1,-1,3,4,-1,-1,-1,18,10,1,0,0.0,1,0.0,0.0,255,0,68.0,255,58.29,274,0.0,48347016,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,79,1,0,0.0,1,0.0,0.0,973,0,79.0,973,75.0,1033,0.0,8267990,0,0
1,-1,-1,-1,4,-1,-1,-1,-1,1,-1,3,-1,-1,6,-1,3,0,0,0,0.0,1,0.0,0.0,1083,0,102.0,1083,0.0,0,0.0,706952,0,1
1,-1,2,-1,-1,5,-1,-1,-1,-1,-1,-1,4,-1,6,-1,31,24,3,0,0.0,1,0.0,0.0,483,0,21.3,483,21.0,369,0.0,17030411,0,0
1,-1,-1,-1,-1,-1,-1,-1,98,1,-1,-1,-1,-1,6,-1,2,0,0,0,0.0,1,0.0,0.0,239,0,59.0,239,44.0,217,0.0,4289851,0,1
1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,2,2,0,0,0.0,1,0.0,0.0,292,0,128.0,292,156.2,307,0.0,4300351,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0.0,1,0.0,0.0,190,0,23.2,190,24.4,247,0.0,10347914,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,18,1,0,0.0,1,0.0,0.0,713,0,28.0,713,28.0,366,0.0,5151332,11,1
1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,1,1,1,0,0.0,1,0.0,0.0,796,0,116.5,796,138.16,1062,0.0,7411010,0,1
1,1,-1,-1,4,5,-1,-1,-1,-1,-1,3,4,5,6,-1,2,5,0,0,0.0,1,0.0,0.0,163,0,115.0,163,115.0,67,0.0,1547312,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,14,2,0,0.0,1,0.0,0.0,367,0,60.0,367,60.0,323,0.0,15092955,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,45,3,0,0.0,1,0.0,0.0,598,0,48.0,598,48.0,1092,0.0,4824920,0,0
1,-1,-1,-1,4,5,-1,-1,-1,1,-1,3,-1,-1,-1,-1,25,6,1,0,0.0,1,0.0,0.0,184,0,111.0,184,111.0,117,0.0,32008362,0,0
1,1,-1,-1,-1,5,-1,7,-1,1,-1,-1,-1,-1,6,-1,20,24,1,0,0.0,1,0.0,0.0,284,0,24.0,284,29.0,347,0.0,4006357,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0.0,1,0.0,0.0,264,0,37.0,264,37.0,76,0.0,12677384,0,0
1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,3,4,-1,6,-1,3,36,7,0,11.77,1,2.03,0.0,890,0,24.93,890,18.1,824,0.0,4129355,0,0
1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,12,35,2,0,0.0,1,0.0,0.0,449,0,80.0,449,80.1,438,0.0,17691454,448,0
1,1,2,-1,-1,5,-1,-1,98,1,2,3,4,-1,-1,-1,5,10,3,0,0.0,1,0.0,0.0,335,0,112.73,335,110.71,286,0.0,17057099,0,0
1,1,2,-1,-1,-1,-1,-1,-1,1,2,-1,4,-1,-1,-1,30,91,10,0,0.0,1,0.0,0.0,327,0,10.0,327,10.4,352,0.0,20562334,0,1
1,1,2,-1,4,5,-1,-1,98,1,2,3,4,-1,6,-1,1,5,0,0,0.0,1,0.0,0.0,190,0,30.0,190,30.0,108,0.0,9744579,0,0
1,1,-1,-1,-1,5,-1,7,-1,-1,-1,-1,4,-1,6,-1,43,0,0,0,0.0,1,0.0,0.0,141,0,66.0,141,66.0,144,0.0,22548496,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,9,1,0,0.0,1,0.0,0.0,162,0,60.0,162,60.0,189,0.0,9070412,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,0.0,1,0.0,0.0,162,0,19.5,162,19.0,114,0.0,5586541,0,1
1,1,-1,-1,-1,-1,-1,-1,98,-1,-1,3,-1,-1,6,-1,49,7,0,0,0.0,1,0.0,0.0,130,0,56.0,130,72.0,302,0.0,9806661,0,0
1,1,-1,-1,-1,5,-1,-1,-1,1,2,3,4,5,6,-1,2,0,3,0,0.0,1,0.0,0.0,306,0,58.0,306,58.2,291,0.0,7176102,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,3,1,0.0,1,0.0,0.0,261,0,150.0,261,150.0,156,0.0,8411706,0,1
1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,3,-1,-1,6,-1,7,22,0,0,0.0,1,0.0,0.0,569,0,199.0,569,48.3,633,0.0,4548697,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,31,0,0,0.0,1,0.0,0.0,1028,0,60.42,1028,48.06,456,0.0,8107728,0,0
1,1,-1,-1,4,5,6,-1,-1,-1,-1,-1,4,-1,6,-1,0,22,0,0,0.0,1,0.0,0.0,667,0,59.4,667,59.3,806,0.0,309063,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.0,1,0.0,0.0,362,0,29.5,362,29.88,339,0.0,9059336,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,19,4,0,0.0,1,0.0,0.0,506,0,106.37,506,125.75,661,0.0,31934312,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,0,0,0,0.0,1,0.0,0.0,165,0,129.0,165,166.82,163,0.0,20353801,0,1
1,1,-1,-1,-1,5,6,-1,-1,-1,-1,3,4,-1,-1,-1,5,14,1,0,0.0,1,0.0,0.0,223,0,142.49,223,142.0,166,0.0,2295808,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,90,3,0,0.0,1,0.0,0.0,1708,0,199.3,1708,195.0,1392,0.0,76351257,0,1
1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,6,-1,30,11,4,0,0.0,1,0.0,0.0,416,0,28.6,416,28.0,287,0.0,71663340,0,0
1,-1,2,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,9,0,0,0,0.16,1,5.0,0.0,170,0,31.4,170,24.4,134,0.0,2243438,0,1
1,1,-1,-1,-1,-1,6,-1,-1,1,-1,-1,-1,-1,6,-1,12,45,1,0,0.0,1,0.0,0.0,451,0,81.41,451,75.0,154,0.0,2385579,0,0
1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,4,0,0,0,0.0,1,0.0,0.0,257,0,35.0,257,35.0,265,0.0,37424655,0,1
1,1,2,3,4,5,6,7,98,1,2,3,4,5,6,-1,27,0,0,0,0.0,1,0.0,0.0,1046,0,211.4,1046,131.5,424,0.0,10540910,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,12,0,0.0,1,0.0,0.0,723,0,93.0,723,90.52,1176,0.0,22927868,0,1
1,1,-1,3,-1,-1,6,-1,-1,-1,-1,3,-1,-1,-1,-1,5,59,5,0,0.0,1,0.0,0.0,3413,0,121.0,3413,121.0,3158,0.0,79954504,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,8,1,0,0.0,1,0.0,0.0,158,0,172.1,158,145.8,168,0.0,3603754,0,1
1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,3,-1,-1,-1,-1,0,51,6,0,0.0,1,0.0,0.0,298,0,13.73,298,11.15,416,0.0,139341,0,0
1,1,2,-1,-1,-1,-1,-1,-1,1,2,3,-1,-1,6,-1,1,6,0,0,0.0,1,0.0,0.0,321,0,140.0,321,140.0,162,0.0,33806885,0,0
1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,3,4,-1,6,-1,2,0,0,0,0.0,1,0.0,0.0,467,0,69.34,467,88.0,157,0.0,13334043,0,0
1,1,2,-1,-1,5,6,7,-1,1,2,3,4,-1,6,-1,5,38,27,0,0.0,1,0.0,0.0,795,0,22.0,795,10.3,469,0.0102,3176376,32526,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,16,6,0,0.0,1,0.0,0.0,267,0,58.5,267,58.0,245,0.0,1501016,0,0
1,1,-1,-1,-1,5,-1,-1,-1,-1,-1,3,-1,-1,6,-1,173,15,2,0,821.2,1,24.0,0.0,200,0,173.1,200,146.5,206,0.0,57719266,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,37,1,0,0.0,1,0.0,0.0911,395,36,75.0,395,75.0,218,0.22690000000000002,7790206,1767241,1
1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,5,6,-1,1,31,6,0,0.0,1,0.0,0.0,1143,0,50.3,1143,49.0,560,0.0,16790994,29,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,4,5,1,0.0,1,0.0,0.0,528,0,79.0,528,79.0,349,0.0,45392006,19,1
1,1,-1,-1,-1,5,-1,-1,98,1,-1,3,-1,-1,6,-1,2,1,0,0,0.0,1,0.0,0.0,817,0,111.0,817,111.0,184,0.0,4159592,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,0,0,0.0,1,0.0,0.0,145,0,25.0,145,25.0,150,0.0,3116588,0,0
1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,4,-1,6,-1,0,15,0,0,0.0,1,0.0,0.0,169,0,59.0,169,49.0,143,0.0,10951326,0,0
1,-1,-1,-1,-1,-1,-1,-1,98,1,-1,-1,-1,-1,6,-1,13,35,9,0,0.0,1,0.0,0.0,1096,0,115.0,1096,109.0,656,0.0005,48835773,24440,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,5,0,0,0.0,1,0.0,0.04650000000000001,172,8,8.0,172,10.0,377,0.0014000000000000002,62094774,85314,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,0,0,0.0,1,0.0,0.0,269,0,56.0,269,56.0,387,0.0,10182317,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,3,5,0,0.0,1,0.0,0.0,878,0,166.48,878,185.86,996,0.0,13071209,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,17,0,0,0.0,1,0.0,0.0,252,0,115.0,252,115.0,240,0.0,16260363,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,1,0,90.38,1,5.22,0.0,208,0,18.22,208,41.0,31,0.0,2723950,0,1
1,-1,2,-1,-1,5,-1,7,-1,-1,2,3,4,-1,6,-1,4,2,0,1,0.0,1,0.0,0.0,264,0,58.0,264,59.0,152,0.0,25925961,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,0,0,0.0,1,0.0,0.0,317,0,108.0,317,108.0,268,0.0,16244518,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,136,56,2,1,0.0,1,0.0,0.0,643,0,60.5,643,55.0,517,0.0,53420276,0,0
1,-1,-1,-1,-1,-1,6,-1,-1,1,-1,-1,-1,-1,-1,-1,3,2,8,0,0.0,1,0.0,0.0,1249,0,232.95,1249,183.0,1113,0.0,9060500,0,1
1,1,-1,-1,4,-1,6,-1,-1,-1,-1,3,4,-1,6,-1,0,14,0,0,0.0,1,0.0,0.0,175,0,60.0,175,60.0,130,0.0,6244168,0,0
1,-1,-1,-1,-1,5,-1,-1,-1,1,-1,-1,4,-1,-1,-1,40,9,0,0,0.0,1,0.0,0.0,216,0,60.4,216,53.7,89,0.0,17044156,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,44,7,0,0.0,1,0.0,0.0349,974,34,120.0,974,120.0,946,0.111,18114067,2010883,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,9,0,0,0.0,1,0.0,0.0,196,0,33.75,196,84.4,45,0.0,8790712,0,0
1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,131,15,5,0,0.0,1,0.0,0.0,348,0,154.0,348,154.1,311,0.0,30191525,0,0
1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,4,-1,6,-1,1,10,1,0,3.38,1,1.16,0.0,270,0,6.98,270,69.56,122,0.0,139663,0,0
1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,16,12,2,0,0.0,1,0.0,0.0,403,0,47.27,403,130.08,338,0.0,69576349,0,1
1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,3,-1,-1,6,-1,6,7,2,0,0.0,1,0.0,0.0,202,0,212.9,202,172.9,201,0.0,435301,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,62,6,0,0.0,1,0.0,0.0,676,0,108.74,676,102.0,312,0.0,31719842,0,1
1,1,2,-1,-1,5,-1,-1,-1,1,2,3,4,-1,-1,-1,9,5,0,0,0.0,1,0.0,0.0,200,0,10.0,200,10.4,231,0.0,2602283,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,17,1,0,0.0,1,0.0,0.0,281,0,82.4,281,80.0,284,0.0,58781703,0,0
1,1,2,3,4,5,6,7,-1,1,2,3,4,5,6,-1,9,14,1,0,0.0,1,0.0,0.0,161,0,48.41,161,109.4,60,0.0,1936678,0,0
1,-1,-1,-1,-1,5,6,-1,-1,1,-1,-1,-1,-1,-1,-1,25,21,3,0,0.0,1,0.0,0.0,348,0,68.0,348,93.0,260,0.0,29713938,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,0,0,0,0.0,1,0.0,0.0,615,0,84.15,615,84.1,602,0.0,31940492,0,1
1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,6,-1,7,3,3,0,3189.79,1,39.0,0.0,274,0,129.1,274,120.13,161,0.0,46222471,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,6,0,0.0,1,0.0,0.0,343,0,62.8,343,58.0,483,0.0005,41712889,19618,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,13,1,0,0.0,1,0.0,0.0,230,0,21.0,230,21.0,200,0.0655,8236795,539767,0
1,-1,2,-1,-1,5,-1,7,-1,1,-1,3,4,-1,6,-1,0,23,2,0,0.0,1,0.0,0.0,777,0,67.29,777,49.9,481,0.0,10649252,0,1
1,1,2,3,4,5,6,7,-1,1,2,3,4,-1,-1,-1,57,51,8,1,0.0,1,0.0,0.0,1582,0,115.0,1582,115.0,879,0.0002,9527997,1619,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,10,2,0,166.95,1,5.0,0.0,323,0,163.0,323,158.0,228,0.0,42551586,0,0
1,-1,2,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,8,81,2,0,0.0,1,0.0,0.0,315,0,128.0,315,128.0,185,0.0,27558982,0,1
1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,92,11,1,0,0.0,1,0.0,0.0,418,0,120.0,418,123.8,426,0.0,5624369,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,12,0,1,0.0,1,0.0,0.0,246,0,115.0,246,115.0,294,0.0,45138790,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,10,1,0,0.0,1,0.0,0.0,350,0,96.4,350,96.3,771,0.0,13670654,0,0
1,-1,-1,-1,-1,-1,-1,7,-1,1,-1,-1,-1,-1,-1,-1,3,7,2,0,210.7,1,5.0,0.0701,371,26,163.0,371,181.6,723,0.0296,41208256,1221774,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,16,3,1,0.0,1,0.0,0.20550000000000002,769,158,235.0,769,234.9,316,0.053099999999999994,60689227,3222866,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,19,3,0,0.0,1,0.0,0.0,361,0,295.0,361,145.0,460,0.0,64419855,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,23,1,0,0.0,1,0.0,0.0,543,0,35.0,543,35.0,258,0.0,24521614,0,0
1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,23,3,0,1,0.0,1,0.0,0.0,249,0,215.0,249,65.0,285,0.0,39240661,0,0
1,-1,-1,-1,-1,5,6,7,-1,1,-1,-1,4,-1,6,-1,3,1,0,0,0.0,0,0.0,0.0,195,0,23.1,195,23.7,67,0.0,0,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,0,1,1,0.0,1,0.0,0.0,350,0,55.0,350,54.0,716,0.0,13787373,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,28,4,0,59.29,1,7.0,0.0789,722,57,36.1,722,68.3,898,0.1091,26035676,2839625,0
1,1,2,-1,-1,5,6,7,-1,1,2,-1,-1,-1,6,-1,64,3,2,0,0.0,1,0.0,0.0,136,0,90.0,136,90.0,114,0.0,2545313,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,6,0,0,0.0,1,0.0,0.0,232,0,80.15,232,65.0,178,0.0027,22551007,59963,0
1,-1,2,-1,-1,-1,-1,-1,-1,1,2,3,-1,-1,-1,-1,3,18,5,0,0.0,1,0.0,0.0,1908,0,139.43,1908,136.39,1653,0.0,10951213,0,0
1,-1,-1,-1,-1,5,-1,7,-1,-1,-1,-1,4,-1,-1,-1,1,0,0,0,0.0,1,0.0,0.0,200,0,94.0,200,94.0,442,0.0,2318882,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,21,3,0,0.0,1,0.0,0.0,493,0,147.2,493,147.1,662,0.0,15594992,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.0,1,0.0,0.0,212,0,38.0,212,48.57,96,0.0,46617877,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10,2,0,0.0,1,0.0,0.0,437,0,60.0,437,65.0,345,0.0,17915017,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0.0,1,0.0,0.0,157,0,0.0,157,0.0,49,0.0,6125628,0,0
1,-1,2,-1,-1,5,6,7,-1,-1,2,-1,4,-1,6,-1,9,8,0,0,0.0,1,0.0,0.0,330,0,94.77,330,107.0,168,0.0,10686127,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,116,29,2,0,0.0,1,0.0,0.0,391,0,70.0,391,70.0,429,0.0,20237363,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0.0,0,0.0,0.0,353,0,11.4,353,11.3,297,0.0,0,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,26,1,0,0.0,1,0.0,0.0,296,0,28.38,296,63.0,170,0.0,28984316,0,0
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,24,6,0,0.0,1,0.0,0.0,198,0,80.0,198,88.12,324,0.0,28047154,0,0
1,-1,-1,-1,-1,-1,-1,-1,98,-1,-1,3,-1,-1,-1,-1,0,0,3,0,0.0,1,0.0,0.0,373,0,59.55,373,48.0,184,0.0,23144267,0,1
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,0.0,1,0.0,0.03,200,6,27.0,200,27.0,116,0.0943,507237,47853,0
1,1,-1,-1,-1,-1,-1,7,-1,-1,-1,3,4,-1,6,-1,5,0,2,0,0.0,1,0.0,0.0,813,0,258.0,813,271.92,957,0.0,95710250,0,1
